# LAMMPS data file written by OVITO Pro 3.4.3
4000 atoms
2 atom types
-0.340011 36.244 xlo xhi
-0.403216 36.1431 ylo yhi
-0.226137 36.2015 zlo zhi

Atoms  # atomic

77 1 14.5261 3.70566 3.75261
78 1 16.5781 5.22676 3.39809
79 1 14.2324 5.60304 5.35674
80 2 16.4386 3.48702 5.42588
81 2 35.7084 7.35448 35.9498
82 2 1.63902 8.63738 36.2015
83 2 -0.151517 9.20195 1.62839
84 1 1.74442 6.88191 1.87998
85 1 3.44113 6.83829 -0.157321
86 2 5.49691 8.89473 0.144349
87 2 3.51001 9.02726 1.7431
88 1 5.29584 6.94535 1.78911
89 2 6.82956 7.12641 35.8819
90 1 9.05695 8.54105 -0.0429722
91 1 7.43562 8.45439 1.95108
92 2 9.19813 7.00762 1.60486
93 2 10.9115 6.9061 -0.0629496
94 2 12.4294 8.96285 35.8241
95 2 10.8887 8.92985 2.00099
96 2 12.7458 7.3661 1.62912
97 2 14.7349 7.06837 -0.165638
98 2 16.5485 8.75078 35.7081
99 1 14.5183 9.09109 1.85362
100 1 16.2821 7.27033 2.10235
101 1 -0.0788524 10.7581 -0.226137
102 2 1.70925 12.3443 35.8235
103 2 35.7353 12.3597 1.97378
104 2 1.72289 10.5912 1.5869
105 1 3.71646 10.6397 36.0111
106 1 5.50429 12.4219 0.111562
107 2 3.70651 12.6582 1.73717
108 2 5.401 10.2071 2.15898
109 2 7.20687 10.3617 0.0459874
110 1 8.98844 12.0626 0.539848
111 1 7.04273 11.9656 1.76383
112 1 9.19731 10.2832 1.92432
113 2 10.6841 10.5231 35.8874
114 1 12.9026 12.3182 35.6969
115 1 10.9245 12.7241 1.72943
116 1 12.4591 10.7047 1.76269
117 2 14.311 10.2526 35.7355
118 2 16.295 12.3899 35.7944
119 1 14.3894 12.2827 1.42101
120 2 16.2382 10.5928 1.65049
121 1 0.171298 7.08537 3.91534
122 2 1.76396 9.01419 3.52228
123 2 36.0747 9.15152 5.30402
124 1 2.03041 7.22336 5.8076
125 2 3.83788 7.16001 3.65252
126 2 5.81919 8.54291 3.96856
127 2 3.47293 9.05121 5.52737
128 1 5.65637 6.96957 5.42084
129 2 7.07142 6.69215 3.61777
130 2 9.13084 8.70857 3.90008
131 1 7.22085 8.85008 5.9021
132 1 8.99487 7.13243 5.83826
133 1 10.5839 6.97156 3.58487
134 2 12.7815 9.0355 3.85011
135 2 10.7214 9.0522 5.56036
136 2 12.2404 7.27878 5.35493
137 2 14.1761 7.3289 3.32654
138 1 16.3955 9.27966 3.81357
139 1 14.3917 9.01075 5.74656
140 2 15.9459 7.05737 5.0231
141 1 35.8741 10.6419 3.6224
142 1 1.83776 12.3397 3.43465
143 2 0.0922941 12.3414 5.32017
144 2 1.85969 10.687 5.41395
145 1 3.87371 10.67 3.7656
146 1 5.48727 12.1776 3.45875
147 2 3.70735 12.3755 5.39702
148 1 5.40491 10.3816 5.32993
149 2 7.14626 10.7111 3.76921
150 1 9.05113 12.3443 3.24133
151 2 7.14514 12.1429 5.44115
152 2 8.9594 10.7364 5.50019
153 2 10.9093 10.9266 4.08105
154 2 12.3721 12.5219 3.71591
155 1 10.4613 12.6562 5.53863
156 1 12.4593 10.7994 5.62036
157 1 14.548 10.7238 3.53941
158 2 16.1827 12.2362 3.17166
159 1 14.3923 12.4607 5.03583
160 1 16.0106 10.8799 5.34227
161 2 35.8149 14.0471 -0.102773
162 2 1.45443 16.1515 -0.154646
163 2 0.10258 15.8677 1.74553
164 2 1.52953 13.8907 1.8019
165 2 3.17647 14.2035 35.495
166 1 5.01204 15.843 -0.101318
167 1 3.41289 15.7449 1.61637
168 1 5.17687 14.4415 1.65904
169 2 6.90033 14.3749 35.8989
170 2 9.14165 15.9985 35.9179
171 1 7.02978 15.7096 1.68703
172 1 8.998 14.1604 1.65463
173 2 10.8914 14.0891 36.0428
174 2 12.8933 16.0553 35.834
175 2 11.0059 15.805 1.5689
176 1 12.9371 14.2141 1.47732
177 2 14.609 14.0948 35.8153
178 1 16.5133 16.0822 -0.11847
179 2 14.6659 16.1604 1.82007
180 2 16.0462 14.067 1.77563
181 1 -0.254183 17.9293 35.7388
182 1 1.70648 19.77 -0.0845092
183 2 -0.0778064 19.6069 1.83331
184 2 1.8892 17.9639 1.66423
185 2 3.46308 17.5308 35.7947
186 2 5.18093 19.3024 35.7322
187 1 3.6049 19.5733 2.0651
188 2 5.27728 17.9182 1.7062
189 1 6.96423 17.6372 0.0636008
190 1 8.90582 19.24 0.118622
191 2 7.29983 19.5501 1.86643
192 2 8.80667 17.383 1.80417
193 1 11.0446 17.5942 35.8477
194 2 12.4552 19.5259 0.0414277
195 1 10.6205 19.7066 1.58943
196 2 12.9616 17.9669 1.71844
197 1 14.5657 17.8582 35.8172
198 1 16.3123 19.7399 35.6611
199 2 14.7442 19.8839 1.4236
200 1 16.3854 18.0213 1.40034
201 2 35.8818 14.1256 3.64299
202 1 1.69134 16.2981 3.45162
203 2 0.0326938 16.1354 4.91274
204 2 1.76119 14.2951 5.23533
205 2 3.42884 14.3426 3.32776
206 1 5.30155 15.8914 3.62011
207 1 3.565 15.9648 5.25398
208 1 5.73895 14.2237 5.14076
209 1 7.00117 14.0878 3.29499
210 1 9.08372 15.9931 3.55151
211 1 7.23649 16.1363 5.22906
212 1 8.62774 13.9917 5.09426
213 2 10.703 14.1404 3.28813
214 2 12.8121 16.3137 3.33223
215 1 10.5455 16.1345 5.24442
216 2 12.3273 14.2904 5.27174
217 1 14.3474 13.9695 3.21551
218 2 16.3082 16.4648 3.64932
219 2 14.0736 15.9269 5.45873
220 2 16.2182 14.0391 5.37452
221 1 35.9182 18.0764 3.46773
222 2 1.56119 19.585 3.57831
223 1 35.9872 19.5629 5.44251
224 2 1.75332 17.6455 5.39483
225 2 3.5499 17.8207 3.43517
226 1 5.3249 19.3553 3.48418
227 2 3.40527 19.7964 5.38514
228 2 5.31926 17.9382 5.43625
229 2 7.19865 17.7482 3.61457
230 2 8.95415 19.4867 3.24622
231 1 7.17643 19.4415 5.35874
232 2 8.86178 17.7864 5.31887
233 1 10.8699 17.667 2.97915
234 1 12.6011 19.7668 3.36727
235 2 10.6085 19.5191 5.14835
236 2 12.4498 17.7952 5.2649
237 2 14.4708 18.0171 3.50584
238 2 16.2706 19.717 3.51697
239 1 14.3531 19.9421 5.26606
240 2 15.8771 17.9888 5.45418
241 2 0.223383 21.4436 0.0990728
242 1 1.80264 23.1577 -0.0823326
243 1 0.0102542 23.2621 1.50071
244 2 1.75083 21.302 1.92135
245 1 3.67853 21.2172 0.113505
246 2 5.35085 23.1554 35.8747
247 2 3.69802 23.0931 1.6415
248 1 5.3426 20.8915 1.57953
249 2 6.7923 21.1759 -0.187617
250 1 9.01427 23.131 35.5796
251 2 7.00569 23.0986 1.60205
252 2 8.857 21.5711 1.35713
253 2 10.8871 21.4119 -0.0839807
254 2 12.5236 23.5388 36.024
255 2 10.5213 23.4456 1.76725
256 2 12.5744 21.4967 1.66917
257 1 14.3885 21.6585 35.8247
258 2 15.8701 23.2784 35.9737
259 2 14.3723 23.2188 1.8373
260 1 16.2893 21.724 1.72708
261 2 35.5431 25.2067 35.7488
262 1 1.81957 26.955 35.8318
263 1 -0.298312 26.9582 1.3974
264 1 1.82132 25.1756 1.47443
265 1 3.68744 25.0453 0.0724415
266 2 5.30473 26.7098 35.7626
267 2 3.30552 27.0918 1.73009
268 1 5.33389 25.1737 1.77811
269 2 7.24151 24.9569 0.037279
270 2 8.85227 26.829 0.140601
271 1 7.2239 27.1986 2.01246
272 2 8.66207 25.1554 1.98984
273 2 10.8566 25.1652 0.27198
274 1 12.597 27.069 0.267811
275 2 10.5657 26.8654 2.06384
276 1 12.5607 25.5664 2.08724
277 1 14.0983 25.0682 -0.19843
278 2 15.7563 27.1912 -0.200463
279 2 14.5381 27.1688 1.92039
280 1 15.9191 25.2452 1.93855
281 1 35.9575 21.6153 3.74493
282 1 1.55587 23.4161 3.40321
283 1 35.6193 23.3443 5.47969
284 2 1.47506 21.6119 5.31523
285 1 3.61425 21.4227 3.43992
286 1 5.30294 23.51 3.58455
287 1 3.65719 23.0685 4.92232
288 2 5.29915 20.9908 5.10347
289 2 7.10001 21.3646 3.36172
290 2 8.70685 23.3257 3.34063
291 2 7.02023 23.1341 5.14703
292 2 9.0153 21.2031 4.90091
293 2 10.8511 21.3044 3.40944
294 2 12.4633 23.4724 3.46316
295 1 10.3427 23.164 5.16656
296 1 12.9902 21.7817 5.07869
297 1 14.4283 21.6454 3.47003
298 2 16.3843 23.6311 3.5846
299 1 14.2942 23.4814 5.36751
300 2 16.0925 21.4959 5.41894
301 2 35.711 25.1415 3.49445
302 2 1.52419 26.8764 3.19425
303 1 35.7438 26.8347 5.40602
304 1 1.60697 25.1039 5.01792
305 1 3.23188 25.0717 3.50075
306 2 5.01392 26.8772 3.4294
307 2 3.24413 27.0089 5.22446
308 2 5.02271 25.3162 5.2967
309 2 6.99941 25.1601 3.6482
310 2 8.95278 26.9971 3.90425
311 2 7.03348 26.9595 5.3573
312 1 8.84617 25.0219 5.42803
313 2 10.7188 25.1921 3.62487
314 1 12.3308 26.8704 3.89847
315 2 10.3369 26.8269 5.86463
316 1 12.6858 25.0327 5.28169
317 1 14.4958 25.2421 3.71936
318 1 16.0799 26.9765 3.53409
319 1 14.3687 27.2509 5.46752
320 2 16.1971 25.3008 5.52317
321 2 35.9271 28.9752 0.0968724
322 1 1.59556 30.5307 35.7038
323 1 -0.185748 30.7508 1.72397
324 2 1.85938 28.8396 1.55639
325 2 3.34806 28.8389 35.7493
326 2 5.42957 30.1189 35.7398
327 1 3.31992 30.7894 1.84133
328 1 5.22604 28.7208 1.61683
329 1 7.2344 28.8721 35.841
330 1 9.12229 30.2281 35.7122
331 1 7.03445 30.4273 1.56741
332 2 8.95883 28.703 1.97496
333 2 10.6707 28.6558 0.131665
334 1 12.3978 30.3536 -0.0594605
335 2 10.653 30.5015 1.82706
336 1 12.6901 28.5207 1.98628
337 2 14.1014 28.6688 0.159613
338 1 16.2791 30.7557 0.234905
339 2 14.6338 30.7291 1.93126
340 2 16.3924 29.089 1.94139
341 1 35.923 31.9718 35.7894
342 1 1.61029 34.1598 35.7293
343 1 35.8418 34.4517 2.00419
344 2 1.57993 32.566 1.64312
345 1 3.49694 32.2079 35.859
346 1 5.21009 33.6448 35.7442
347 2 3.52324 34.1952 1.79784
348 1 5.23219 31.9093 1.64377
349 1 7.38522 32.0779 -0.104525
350 2 8.9427 33.9126 35.7667
351 1 7.1363 33.8089 1.89759
352 2 8.95305 32.3318 1.64199
353 2 10.6816 32.142 -0.00774738
354 2 12.745 34.2331 0.0424637
355 1 10.9464 33.95 1.60044
356 1 12.6049 32.1899 1.68705
357 1 14.5292 32.5869 0.0448108
358 2 16.1643 34.2089 0.104151
359 1 14.5349 34.053 1.93109
360 2 16.6355 32.314 1.84922
361 1 0.207839 28.9055 3.8333
362 2 1.68366 30.6699 3.30501
363 2 0.10967 30.6451 5.43725
364 1 1.74255 28.7366 5.58512
365 2 3.61598 28.94 3.44599
366 2 5.34185 30.763 3.70724
367 1 3.57849 30.6556 5.19148
368 1 5.49247 28.8622 5.17903
369 2 7.14229 28.8699 3.44552
370 1 8.83021 30.8245 3.81438
371 2 7.13587 30.4775 5.24867
372 1 9.08471 28.8074 5.89573
373 1 10.6029 29.0251 3.67159
374 1 12.4248 30.6112 3.35534
375 1 10.7785 30.8042 5.38174
376 2 12.3119 28.8389 5.17934
377 1 14.3987 28.844 4.05215
378 1 16.1995 30.7061 3.8521
379 1 14.3055 30.5596 5.44175
380 1 16.3294 28.5417 5.62381
381 1 35.9793 32.3584 3.33816
382 2 1.9813 34.3527 3.38165
383 1 -0.0489758 34.0355 4.89447
384 2 1.80843 32.491 5.03953
385 1 3.7649 32.3468 3.40318
386 2 5.46112 34.1833 3.56291
387 1 3.65647 34.2443 5.52477
388 1 5.26774 32.681 5.32062
389 1 7.24583 32.1314 3.58211
390 2 9.34602 34.0575 3.26196
391 1 7.20262 34.4117 5.04122
392 2 8.74773 32.61 5.34725
393 1 10.9723 32.3291 3.53132
394 1 12.6338 34.2687 3.37091
395 1 11.0461 34.143 5.54292
396 2 12.4846 32.3308 5.50984
397 1 14.0614 32.3785 3.70029
398 1 16.1871 34.059 3.85568
399 2 14.3136 34.2009 5.36988
400 1 16.2421 32.4058 5.47765
401 1 35.8074 -0.0724746 7.25923
402 1 1.25491 1.99726 6.62327
403 1 35.8161 1.82034 8.81875
404 2 1.79724 35.9857 9.09602
405 2 3.43991 0.204904 7.11142
406 1 5.2776 1.77368 7.01792
407 2 3.41747 1.9885 8.94002
408 1 5.11416 0.17733 9.15862
409 2 7.05332 0.397439 7.3055
410 1 9.29636 1.53304 7.09535
411 2 7.22933 1.96172 9.03729
412 1 9.15384 -0.199384 8.8589
413 1 10.9327 35.7732 7.20996
414 2 13.0294 1.90358 7.08744
415 2 11.0636 1.89726 8.95383
416 2 12.7041 -0.0750784 9.05476
417 2 14.4149 35.5306 7.5988
418 2 15.8151 1.68367 7.37701
419 1 14.349 1.89792 9.15215
420 1 16.1778 0.0982376 9.17574
421 2 35.9608 3.79326 7.12746
422 2 2.3474 5.30648 7.01891
423 2 0.184394 5.49527 8.65607
424 1 1.6216 3.46199 8.72589
425 1 3.63323 3.24538 6.57532
426 1 4.94778 4.96305 7.08416
427 1 3.57666 5.00635 8.97592
428 2 5.40234 3.47269 9.01781
429 2 7.08675 3.41497 7.27786
430 1 9.14473 5.50094 7.39479
431 1 7.17208 5.17833 9.16328
432 2 9.12053 3.53527 8.83914
433 1 10.9474 3.37321 7.01523
434 1 12.5153 5.45479 7.16715
435 1 10.9428 5.28512 8.98529
436 1 12.8517 3.51854 8.71368
437 2 14.5173 3.94064 6.92799
438 2 16.189 5.72771 7.06088
439 2 14.4772 5.26814 9.03086
440 2 16.3422 3.49843 9.21207
441 1 -0.156078 35.7159 10.4474
442 2 1.69505 1.77368 10.5453
443 2 0.00974909 1.98458 12.7278
444 1 1.95581 0.0189765 12.6335
445 1 3.68452 0.0978198 10.8725
446 1 5.59943 1.53763 11.0846
447 2 3.80515 1.77051 12.4215
448 2 5.27253 35.6447 12.3556
449 1 7.29658 -0.056124 10.815
450 2 9.24007 1.46726 10.7133
451 1 7.31149 1.72215 12.6195
452 2 9.14134 35.9493 12.8263
453 2 10.745 35.8963 10.8046
454 1 12.9294 1.62281 10.9739
455 1 11.0984 1.64584 12.449
456 1 12.7064 36.0787 12.5221
457 2 14.6061 -0.0287253 10.9293
458 2 16.2621 1.88724 10.9366
459 2 14.4513 2.07546 12.7148
460 1 16.2443 -0.0421603 12.6617
461 1 -0.0346487 3.71591 10.627
462 1 1.84371 5.32092 10.5664
463 1 35.9478 5.29438 12.5681
464 1 1.67696 3.68694 12.7952
465 2 3.26249 3.63741 10.9514
466 1 5.21852 5.04525 10.7094
467 2 3.3812 5.43082 12.6111
468 2 5.35026 3.76946 12.4785
469 2 7.36035 3.43051 10.7878
470 2 9.35584 5.06492 10.883
471 2 7.52249 4.95709 12.4377
472 2 9.31745 3.31423 12.5028
473 2 11.1431 3.46279 10.6949
474 2 12.6987 5.51404 10.4035
475 1 11.3774 5.60992 12.5205
476 1 12.7374 3.80821 12.7129
477 1 14.4222 3.61477 10.8658
478 1 16.2906 5.44334 10.9872
479 2 14.3888 5.45972 12.4374
480 1 16.1256 3.71988 12.5592
481 1 -0.00225879 7.53997 7.19699
482 2 1.73475 9.15109 7.32727
483 1 35.7785 9.15308 8.98939
484 2 2.13607 6.9728 8.7029
485 1 3.98803 7.16872 7.23048
486 2 5.6853 9.00924 7.52047
487 1 3.64522 8.82174 8.93465
488 1 5.47211 6.78527 9.42527
489 1 7.29467 6.87955 7.50846
490 2 8.99302 9.11026 7.52673
491 2 7.38098 8.63632 9.08375
492 2 9.14777 6.9581 9.33525
493 1 10.7934 7.0438 7.64713
494 2 12.3169 8.80871 7.28663
495 1 10.8188 9.09532 8.90596
496 2 12.5122 7.27477 9.05666
497 1 14.0257 7.02903 7.27796
498 2 16.27 8.56185 7.30747
499 2 14.1793 8.99045 8.83535
500 1 16.1595 7.11951 9.32729
501 1 -0.105004 10.98 7.09507
502 2 1.78797 12.8573 7.176
503 2 -0.171465 12.7637 8.72148
504 1 1.53588 10.9532 8.81165
505 2 3.6611 10.6527 6.99507
506 2 5.05665 12.5549 7.20189
507 1 3.61043 12.5122 9.20304
508 1 5.34404 10.8919 9.03725
509 1 7.12596 10.9246 7.41392
510 1 8.81219 12.7582 7.4109
511 2 7.15493 12.5927 9.21038
512 2 9.04172 10.9861 9.02654
513 1 10.6711 11.2721 7.11698
514 2 12.4848 12.7553 7.17025
515 2 10.716 12.8773 9.07804
516 2 12.432 11.0888 9.31125
517 2 13.9307 10.8524 7.16975
518 2 16.2045 12.3393 7.09836
519 1 14.1403 12.666 8.91149
520 1 15.9228 10.5209 8.77351
521 2 -0.0674664 6.91397 10.8471
522 2 1.70348 8.85977 10.5541
523 2 35.9724 8.83485 12.5571
524 1 1.64709 7.20442 12.3666
525 2 3.46018 6.98477 10.7931
526 1 5.36662 8.61475 10.731
527 2 3.69626 8.67476 12.6502
528 1 5.47879 7.09694 12.3275
529 1 7.41983 6.81244 10.857
530 2 9.23783 8.86499 10.7299
531 1 7.09866 8.70487 12.3597
532 2 9.29236 6.89963 12.4951
533 2 10.9227 6.96137 10.7798
534 1 12.2799 9.12402 10.844
535 2 10.9322 8.67701 12.7924
536 1 12.7854 7.14556 12.2564
537 2 14.458 7.30525 10.7613
538 2 15.8666 9.06323 10.6739
539 1 13.9979 8.99656 12.5111
540 2 16.0093 7.52702 12.3752
541 2 -0.0177655 10.6705 10.8653
542 1 1.82772 12.6118 11.0737
543 1 -0.17417 12.2872 12.6257
544 2 1.68741 10.5677 12.6825
545 2 3.49039 10.5084 10.7132
546 2 5.6038 12.2735 10.7272
547 1 3.69278 12.4479 12.4736
548 2 5.63933 10.6719 12.7446
549 1 6.94483 10.3452 10.813
550 2 8.78612 12.4441 10.8716
551 2 7.09588 12.5288 12.7462
552 1 8.94042 10.7963 12.7967
553 2 10.5671 10.9959 10.865
554 1 12.4775 12.8331 11.25
555 1 10.6616 12.3145 12.6545
556 2 12.2977 10.6638 12.5218
557 2 14.4246 11.0302 10.7516
558 2 15.9625 12.5908 10.5368
559 2 14.5468 12.7588 12.9739
560 1 16.0522 10.6304 12.6946
561 1 -0.340011 14.0995 6.95009
562 2 1.71169 15.6452 6.99392
563 2 0.0842929 15.9028 8.78269
564 1 2.21372 14.277 9.05341
565 1 3.6512 14.4566 6.87895
566 2 5.53327 16.1046 7.38209
567 1 3.36344 16.2762 8.69753
568 2 5.4673 14.1714 8.96815
569 1 7.08407 14.1173 7.06027
570 1 8.7675 15.8752 6.80147
571 1 7.22081 16.0581 8.63175
572 1 9.14108 14.3931 9.14249
573 2 10.7924 14.5905 7.19153
574 2 12.3346 16.1917 7.01188
575 1 10.5847 16.1541 8.98606
576 1 12.2932 14.5282 9.0965
577 1 14.2165 14.159 7.10918
578 2 15.9344 15.9869 7.07034
579 2 14.1306 16.1065 8.78716
580 1 16.0586 14.2705 8.76547
581 2 -0.0266405 17.4495 6.94863
582 1 1.35288 19.5936 7.18321
583 1 35.6464 19.7614 8.81411
584 2 1.55789 17.7341 8.64629
585 1 3.63343 18.0144 7.19066
586 1 5.13036 19.702 7.14908
587 2 3.07538 19.6636 8.90732
588 1 5.57938 17.8628 8.70519
589 1 7.19803 17.8669 7.00199
590 2 8.90618 19.5568 7.17522
591 1 6.96159 19.5621 8.87181
592 1 8.92193 17.7613 8.83671
593 1 10.4386 17.7067 7.15791
594 2 12.2367 19.9901 6.66926
595 1 10.7452 19.7466 9.11942
596 2 12.3146 17.9847 8.81866
597 1 14.1245 18.187 7.26164
598 1 16.1399 19.619 7.44142
599 1 14.2566 19.5353 9.15865
600 2 16.0501 17.7433 8.9166
601 1 -0.0293483 14.259 10.741
602 2 1.90298 15.8422 10.7032
603 1 35.9514 16.1876 12.7172
604 1 1.71671 14.2443 12.7586
605 1 3.63251 14.2556 10.9177
606 2 5.38119 16.4079 10.4423
607 1 3.59938 16.2542 12.3624
608 2 5.53081 14.26 12.6348
609 1 7.28103 14.2618 10.6031
610 1 8.98573 16.1245 10.6927
611 1 6.9658 16.2175 12.1726
612 1 9.18945 14.2733 12.5257
613 2 10.692 14.4661 10.8854
614 2 12.8284 16.0473 10.926
615 2 10.8248 16.1443 12.8101
616 2 12.7414 14.6238 12.9612
617 2 14.3965 14.3811 10.4597
618 2 16.2413 15.9767 10.4427
619 2 14.4789 16.0223 12.5327
620 2 16.0796 14.4251 12.5835
621 1 36.0402 17.7031 10.6088
622 1 1.09814 19.7698 10.3948
623 2 35.608 19.9663 12.2409
624 2 1.35664 18.359 12.6289
625 2 3.25031 18.0121 10.5535
626 1 4.93293 19.6323 10.2904
627 2 3.31673 19.7101 12.3175
628 2 5.46923 17.9214 12.3552
629 1 7.08431 18.0994 10.5735
630 2 9.06738 19.7069 10.4674
631 1 7.36937 19.93 12.4491
632 2 8.97231 17.6785 12.577
633 2 10.7781 17.5324 10.9727
634 2 12.5853 19.6636 10.6652
635 1 10.3358 19.6294 12.7628
636 2 12.4816 17.8871 12.512
637 2 14.3244 17.8141 10.6761
638 2 16.1517 19.7803 10.8967
639 2 14.1832 19.6024 12.8112
640 2 16.0657 17.907 12.8826
641 1 35.9179 21.4398 7.08481
642 1 1.6247 23.5447 7.08109
643 2 35.5993 23.4651 8.63347
644 1 1.5226 21.7583 8.56283
645 2 3.51629 21.3903 7.05786
646 1 4.83718 23.2528 6.97056
647 1 3.39245 23.1696 8.76731
648 1 5.35577 21.4721 8.99751
649 1 7.07374 21.5515 7.05857
650 2 8.62638 23.3017 7.13126
651 1 6.93484 23.5563 8.81126
652 2 8.96272 21.4452 8.6175
653 2 10.5116 21.6242 7.04226
654 2 12.5969 23.1999 6.8609
655 2 10.6554 23.3687 8.82984
656 1 12.3642 21.6403 8.85929
657 1 14.3004 21.5822 7.04628
658 1 16.2171 23.5 7.1373
659 2 14.3293 23.3384 8.98026
660 1 16.1252 21.4834 8.88241
661 2 0.272127 25.3065 7.06991
662 2 1.56938 27.345 7.14363
663 2 35.6633 27.1204 8.95933
664 1 1.62369 25.0766 9.10527
665 1 3.29402 25.0793 6.94229
666 1 5.34935 26.6518 7.07741
667 2 3.55243 27.0108 8.61972
668 1 5.09862 25.2167 8.87856
669 1 7.02712 25.0218 7.13988
670 1 8.6729 26.9665 7.43143
671 2 7.13533 26.5737 8.92528
672 1 9.14951 25.0445 8.87556
673 2 11.1316 24.814 6.88916
674 1 12.4922 27.0654 7.01342
675 1 10.7044 26.5585 8.55897
676 1 12.7791 24.9763 8.69115
677 1 14.1615 25.3529 6.80955
678 2 16.1556 26.8451 7.14133
679 2 14.502 27.0338 8.75562
680 2 16.4476 25.2508 8.90721
681 2 35.4084 21.6948 10.4655
682 2 1.58687 23.2767 10.7586
683 2 35.8712 23.446 12.3903
684 1 1.37948 21.5604 12.4441
685 2 3.05024 21.5468 10.6354
686 2 5.22567 23.4623 10.8251
687 1 3.34215 23.3383 12.5681
688 1 5.27773 21.6488 12.5419
689 1 7.00927 21.4516 10.5941
690 2 8.89689 23.2312 10.7675
691 1 6.99407 23.3987 12.5257
692 2 9.11628 21.4918 12.3314
693 2 10.8989 21.3437 10.6663
694 2 12.4505 23.5686 10.5292
695 1 10.9808 23.6588 12.4192
696 1 12.2025 21.5525 12.5567
697 1 14.331 21.4495 10.6268
698 1 16.3297 23.4085 10.3742
699 1 14.2361 23.1078 12.0765
700 2 16.0955 21.5157 12.3487
701 1 35.6649 25.192 10.6383
702 1 1.30913 26.7335 10.8459
703 2 35.9249 27.0908 12.7077
704 1 1.44616 24.9962 12.6708
705 2 3.36295 24.8658 10.9718
706 1 5.17144 26.7828 10.5647
707 2 3.54483 27.1955 12.253
708 2 4.87979 25.0815 12.5889
709 1 7.18341 24.9885 10.5855
710 2 8.98345 27.126 10.5216
711 1 6.56714 26.9456 12.3202
712 1 8.57919 25.4936 12.5566
713 1 10.3492 25.1624 10.6629
714 2 12.3123 26.8898 10.4725
715 2 10.6095 27.0314 12.2347
716 1 12.7224 25.0809 12.2316
717 1 14.3645 25.0803 10.6708
718 2 16.2241 26.7294 10.6197
719 1 14.4029 26.8811 12.8631
720 2 16.0288 25.2701 12.3257
721 2 35.9137 28.6342 7.31529
722 1 1.65782 30.5597 7.22438
723 2 35.7746 30.2795 9.04516
724 2 1.79954 28.5895 8.9291
725 1 3.68032 28.885 6.92709
726 2 5.27993 30.5636 6.91611
